welc_resp.keys,welc_resp.rt,intr0_resp.keys,intr0_resp.rt,prep_resp.keys,prep_resp.corr,prep_resp.rt,preparation.thisRepN,preparation.thisTrialN,preparation.thisN,preparation.thisIndex,preparation.ran,preparation.order,letter10,letter20,corrAns0,Participant ID*,date,expName,psychopyVersion,frameRate,outro_resp.keys,outro_resp.rt,instr1_resp.keys,instr1_resp.rt,resp.keys,resp.corr,letterMaster.thisRepN,letterMaster.thisTrialN,letterMaster.thisN,letterMaster.thisIndex,letterMaster.ran,letterMaster.order,letterset,letterset2,letterset3,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,practice.order,letter1,letter2,corrAns,letterA,letterC,letterE,resp.rt,instr2_resp.keys,instr2_resp.rt,instr3_resp.keys,instr3_resp.rt,test_resp.keys,test.thisRepN,test.thisTrialN,test.thisN,test.thisIndex,test.ran,test.order,letter3,letter4,letterA2,letterB2,pickA,avoidB,check_resp.keys,check_resp.rt,learnt_resp.keys,learnt_resp.rt,checks.thisRepN,checks.thisTrialN,checks.thisN,checks.thisIndex,checks.ran,checks.order,question,learnt_letters,numbers,outro_resp2.keys,outro_resp2.rt,test_resp.rt
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,7,1,91,l11.jpg,l13.jpg,A,C,c,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,15,1,91,l11.jpg,l15.jpg,A,E,c,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,23,1,91,l12.jpg,l13.jpg,B,C,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,0,1,91,l11.jpg,l12.jpg,A,B,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,40,1,91,l13.jpg,l16.jpg,c,f,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,44,1,91,l14.jpg,l16.jpg,d,f,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,37,1,91,l16.jpg,l12.jpg,F,B,,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,30,1,91,l12.jpg,l15.jpg,B,E,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,26,1,91,l12.jpg,l14.jpg,B,D,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,43,1,91,l15.jpg,l14.jpg,e,d,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,35,1,91,l12.jpg,l16.jpg,B,F,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,28,1,91,l14.jpg,l12.jpg,D,B,,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,38,1,91,l13.jpg,l15.jpg,C,E,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,17,1,91,l15.jpg,l11.jpg,E,A,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,12,1,91,l14.jpg,l11.jpg,D,A,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,13,1,91,l14.jpg,l11.jpg,D,A,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,14,1,91,l11.jpg,l15.jpg,A,E,c,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,32,1,91,l15.jpg,l12.jpg,E,B,,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,26,1,91,l12.jpg,l14.jpg,B,D,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,28,1,91,l14.jpg,l12.jpg,D,B,,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,15,1,91,l11.jpg,l15.jpg,A,E,c,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,23,1,91,l12.jpg,l13.jpg,B,C,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,27,1,91,l12.jpg,l14.jpg,B,D,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,20,1,91,l16.jpg,l11.jpg,F,A,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,9,1,91,l13.jpg,l11.jpg,C,A,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,37,1,91,l16.jpg,l12.jpg,F,B,,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,40,1,91,l13.jpg,l16.jpg,c,f,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,31,1,91,l12.jpg,l15.jpg,B,E,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,39,1,91,l15.jpg,l13.jpg,e,c,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,17,1,91,l15.jpg,l11.jpg,E,A,m,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,22,1,91,l12.jpg,l13.jpg,B,C,,m,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,0,1,91,l11.jpg,l12.jpg,A,B,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,38,1,91,l13.jpg,l15.jpg,C,E,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,41,1,91,l16.jpg,l13.jpg,f,c,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,29,1,91,l14.jpg,l12.jpg,D,B,,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,43,1,91,l15.jpg,l14.jpg,e,d,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,2,0,92,36,1,91,l16.jpg,l12.jpg,F,B,,c,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,45,1,91,l16.jpg,l14.jpg,f,d,,,,,,,,,,,,,,,,,,0.231
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,5,1,91,l16.jpg,l15.jpg,F,E,,,,,,,,,,,,,,,,,,0.364
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,24,1,91,l13.jpg,l12.jpg,C,B,,c,,,,,,,,,,,,,,,,0.113
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,19,1,91,l11.jpg,l16.jpg,A,F,c,,,,,,,,,,,,,,,,,0.096
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,34,1,91,l12.jpg,l16.jpg,B,F,,m,,,,,,,,,,,,,,,,0.181
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,11,1,91,l11.jpg,l14.jpg,A,D,c,,,,,,,,,,,,,,,,,0.213
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,4,1,91,l15.jpg,l16.jpg,E,F,,,,,,,,,,,,,,,,,,0.196
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,35,1,91,l12.jpg,l16.jpg,B,F,,m,,,,,,,,,,,,,,,,0.013
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,16,1,91,l15.jpg,l11.jpg,E,A,m,,,,,,,,,,,,,,,,,0.147
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,44,1,91,l14.jpg,l16.jpg,d,f,,,,,,,,,,,,,,,,,,0.215
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,10,1,91,l11.jpg,l14.jpg,A,D,c,,,,,,,,,,,,,,,,,0.198
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,2,1,91,l13.jpg,l14.jpg,C,D,,,,,,,,,,,,,,,,,,0.014
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,1,1,91,l12.jpg,l11.jpg,B,A,,,,,,,,,,,,,,,,,,0.064
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,8,1,91,l13.jpg,l11.jpg,C,A,m,,,,,,,,,,,,,,,,,0.247
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,33,1,91,l15.jpg,l12.jpg,E,B,,c,,,,,,,,,,,,,,,,0.164
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,42,1,91,l14.jpg,l15.jpg,d,e,,,,,,,,,,,,,,,,,,0.215
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,3,1,91,l14.jpg,l13.jpg,D,C,,,,,,,,,,,,,,,,,,0.048
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,21,1,91,l16.jpg,l11.jpg,F,A,m,,,,,,,,,,,,,,,,,0.198
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,25,1,91,l13.jpg,l12.jpg,C,B,,c,,,,,,,,,,,,,,,,0.065
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,6,1,91,l11.jpg,l13.jpg,A,C,c,,,,,,,,,,,,,,,,,0.213
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,18,1,91,l11.jpg,l16.jpg,A,F,c,,,,,,,,,,,,,,,,,0.147
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,30,1,91,l12.jpg,l15.jpg,B,E,,m,,,,,,,,,,,,,,,,0.065
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,m,2,0,92,7,1,91,l11.jpg,l13.jpg,A,C,c,,,,,,,,,,,,,,,,,0.014
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.209,6,14.304,1,0,2,0,1,1,Most Probable,Hselect2.jpg,Nselect2.jpg,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.477,1,0,2,1,1,1,Least Probable,Hselect2.jpg,Nselect2.jpg,,,
,,,,,,,,,,,,,,,,11,2019-06-05_01h25.13.466,Probabilistic Learning,3.1.0,60,,,,,,,1,0,3,1,1,2,hiragana2.xlsx,hiragana21.xlsx,hiragana22.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.68,
